
  366.01131539900774 385.79763338465415 38734.86500000581
  375.2016800396024 431.06256201384883 38863.83500002511
  405.2005635755754 486.1983379168236 38967.52000000514
  420.58897860299595 525.3778030686387 39064.170000026934
  411.33685744743394 547.275247598339 39132.97000003513
  416.8665695050275 550.1140060752473 39209.50500003528
  422.4453901363818 547.3999538245631 39276.85999998357
  446.1362844299627 601.2006400000687 39344.3500000285
  415.35142686705245 561.7573030993472 39430.05999998376
  384.2846647965268 569.8157809706795 39505.745000030845
  367.77978670681046 582.8629844143496 39601.98500001617
  306.3838546776123 569.0404118056742 39677.87499999441
  289.50994684150913 553.2599182358493 39747.755000018515
  247.0607542869039 495.9175358653307 39843.31500000507
  242.60747931997113 485.54466927425466 39954.68000002392
  214.14526631803028 475.81911149768666 40065.52499998361
  202.73195728772504 469.5980916744651 40146.300000022165
  179.587974292611 460.6511230227722 40227.89999999851
  180.64862003597486 455.6539255528889 40296.13500001095
  193.75348723509896 464.51728582180937 40394.5950000193
  195.83847646880335 460.26099507386687 40518.6000000108
  179.7049364752958 456.8862509292418 40662.24999999441
  200.99780586171266 466.29586508553945 40766.58500003442
  207.38098499596705 480.01123417291575 40907.20499999635
  240.34413983357763 482.75955356372236 41062.07500002347
  219.28225074325954 504.9667380892415 41199.06499999389
  215.01696934517383 501.0104600883228 41300.740000035614
  200.03432233057384 473.4001911588657 41437.21000000369
  241.94434235612067 480.5152943047973 41557.26999999024
  284.5434583716617 468.45737667907554 41672.20999998972
  269.89743831875506 467.4293695763941 41775.23500000872
  302.2354356668748 462.3625850943858 41905.88999999501
  336.9643134358305 443.6337942204834 42000.88499998674
  377.9819703472248 425.3809431072936 42144.56500002369
  442.7635042607664 457.5345795118295 42272.059999988414
  484.8780816476101 443.5129034005674 42384.669999999925
  508.2331425973167 431.1904928070888 42499.70500002429
  520.8427369723772 426.2896977156114 42595.83000000566
  531.1902341713724 429.68706971766096 42679.43000001833
  540.900818244303 433.864772974737 42758.565000025555
  517.0719299334125 446.94714450106795 42863.515000034124
  521.7422359077225 474.53887824566164 42933.25499998219
  565.2610041262718 479.9200362068526 43027.94499997981
  552.1860206488509 470.6668225534581 43099.96500000171
  555.1222208544941 452.61904889562305 43193.180000001565
  537.1089667241968 432.30014850118584 43278.56000000611
  545.4200254754747 446.2529652171839 43360.785000026226
  523.7326488922627 440.7281985759812 43444.93500003591
  493.52922385826554 409.44885119591015 43527.84500003327
  489.81034868054365 445.60140978938654 43612.95999999903
  462.31149823776695 437.24162081302296 43714.61000002455
  444.1959536534172 415.1906275355923 43791.064999997616
  389.200188624321 383.74044912256255 43879.44500002824
  339.6945762670165 342.5617328128819 43958.34000001196
  302.71601560199434 328.90671681688616 44047.6900000358
  277.4901116689889 336.8487690053897 44132.90500000585
  239.5032386926078 300.3409412115966 44228.2100000307
  198.55938937517396 274.62942768176583 44312.11500003748
  180.2150039326579 282.09709129018694 44392.510000034235
  195.2146837691054 292.3160280972469 44481.035000003874
  223.21827599370377 320.70525364518437 44560.86999998614
  239.32845348762822 319.9265221555427 44661.9749999959
  256.5528920770539 309.1628920393423 44745.18000002764
  286.7972354816963 313.42432390767027 44830.41500003263
  290.50945402977317 296.04323775783087 44913.1950000301
  284.9496217233968 296.2412461043869 44995.144999993965
  306.0048284985465 280.7453276536934 45074.63500002585
  287.24579753312054 259.67168383080696 45159.45000003558
  267.78878031331914 248.18033444907059 45245.70500000846
  265.12422373321004 235.4068318575961 45328.73499998823
  272.35218788744277 225.26267650420144 45412.7950000111
  269.13992977056466 190.72601287717347 45495.265000034124
  257.1425400650812 187.81287192769355 45570.854999998584
  307.06552914783947 215.08541501168656 45665.25499999989
  380.7484638424254 281.45251747252064 45785.73000000324
  419.0283382056004 312.3441969411723 45886.70000003185
  458.50136810605534 354.780785627484 45963.43499998376
  484.988950282062 385.6571871168283 46061.155000003055
  502.4424371555538 379.7067719716921 46146.89500001259
  514.7554840110406 383.78134235856083 46245.37499999814
  505.5115278571779 381.5800681278779 46328.5350000374
  494.06849375543436 377.6010593626018 46412.94499998912
  494.86707264294495 366.328689058595 46493.92999999691
  487.4283919676745 356.4164597352433 46579.07999999635
  503.00953086727714 373.36797305080717 46662.965000025
  495.0091971202856 361.5822872592663 46750.08999998681
  410.81551009050037 317.01058048773854 46830.87000000477
  363.42238383270893 291.1736031142007 46915.51999998093
  316.3875604775931 292.7855318648039 47011.82499999367
  329.2204937686562 346.61428575867325 47088.40499998815
  275.7348100299514 316.4217196069328 47178.95500001032
  221.08854599224938 306.1719606237682 47279.34499998763
  186.5409655511919 298.51126715421276 47362.5449999813
  163.6476664224981 282.97719848190735 47445.500000030734
  151.08234280193338 319.4460196571408 47529.830000014044
  148.2812995492985 341.6861463708496 47613.400000031106
  155.38509763541526 340.6443004833078 47695.07499999553
  109.56803200147053 334.36156256336335 47771.155000023544
  139.21031081279511 318.2093306783835 47870.04000000842
  172.7733494752691 306.1266912424039 47960.925000021234
  199.1284549902933 310.62942762866766 48060.470000025816
  219.60963584438457 275.76378904990736 48145.10000002384
  285.05939095911316 298.3908109819415 48228.070000011474
  334.97495664016054 315.22909614082096 48312.109999999404
  385.0063816559139 297.07566560573144 48429.72499999404
  398.3697142376265 279.47609514495093 48512.51500000991
  423.195338595599 272.87321887719736 48595.32000002265
  420.7518213292359 285.82484062816945 48683.98000003025
  450.5487776709246 276.1754422866271 48765.95999998972
  467.85315456803085 277.3727210190022 48860.73000001535
  442.66829591745363 257.03380461873434 48938.51499998756
  437.9386423789989 262.8053198298931 49027.93999999948
  415.7567735610455 258.3570182008379 49113.240000035614
  394.7365946073526 270.15967287620356 49196.05500000715
  367.65855841965714 247.63326205324591 49279.214999987744
  356.2881232914297 250.88589736309373 49360.50000000931
  352.990356212902 251.54642124829053 49446.1599999927
  320.8381681298104 229.9795360206547 49529.1350000184
  289.2653689670654 209.07853282650404 49600.13500001468
  300.5344843000759 213.66382845740577 49695.77500002924
  294.43656582751424 204.0545633363087 49774.73000000417
  235.49393510118935 207.81603961704533 49859.954999992624
  189.95518903672215 193.16711504037687 49934.17999998201
  161.90641972920977 195.93216188531034 50030.03999998327
  146.35024115833147 202.93257288032316 50108.31500001997
  144.42410963808337 220.9669581132586 50195.08999999426
  153.9845507478164 243.7271866784584 50279.53499997966
  154.14953902670442 244.49522370277924 50362.81000002101
  173.08506170132267 263.60948977662144 50445.34500001464
  205.64988006362475 287.3718139952253 50529.68500001542
  206.1000607996325 288.6402504661651 50611.7049999889
  205.80180524126038 291.15383462695837 50693.525000009686
  226.5672158067454 291.7030386899673 50778.12000003178
  207.65121323440738 262.1331427989069 50879.53500001505
  212.22034045048807 251.55363635036946 50953.66500003729
  212.2534753658925 265.56405464463575 51047.4800000079
  246.29233108966713 271.60937519170596 51119.3000000203
  243.02317010893864 258.5836973100211 51246.46500003338
  235.46989537405614 252.55361580956108 51326.73000003025
  223.63382222266608 233.87555010810868 51411.655000003055
  225.36416214624887 234.89942438275298 51496.26500002295
  228.9191713119537 246.42150710368892 51594.595000031404
  253.62693907827295 258.9313850007278 51678.28500003088
  214.07943287675747 238.5304318282349 51761.530000017956
  187.55495086276912 236.25006425134302 51848.19500002824
  174.93945058917515 222.77892786300743 51930.90500001609
  174.29728081380327 246.12193400021545 52014.03999998048
  186.5642171414467 228.97550270477697 52097.58000000194
  179.60001373491338 236.36070979479229 52195.23499999195
  170.63596965245648 227.4665869639352 52279.625000024214
  177.30948406884252 222.10367907675015 52387.13500002585
  163.6011508862688 201.29481097635963 52495.34500000253
  177.3935676598991 203.5286780357329 52580.424999993294
  157.69084739099318 179.07103647184968 52678.97499998845
  140.87408059558058 171.83901862825545 52763.15499999374
  146.96774386100273 193.72574270920782 52847.215000016615
  139.24520086934822 208.43385238536095 52935.36000000313
  157.25626814623152 218.37793734153985 53028.7050000038
  150.87261869428224 208.7946522642643 53115.64999999292
  146.39510153573434 220.65201119249747 53213.470000017434
  153.82852149895373 221.34515576923485 53312.00000003446
  168.0230133476168 209.98624944669046 53394.81500000693
  162.1466235751658 200.95919662918934 53479.60999998078
  172.1898986162421 209.572221640628 53579.03500000201
  186.464769689617 190.13948388497425 53661.930000001565
  200.50571778981643 199.81972930427733 53761.310000030324
  192.67297501308724 185.89186511689448 53833.734999992885
